asset_id,type,title,topic_category,duration_mins,content_embedding
3d1c2fc0-b200-478d-9add-81d7e39e0570,Blog,The Ultimate Grilling Guide (Vol 4),Wellness,4.1,"[0.9682759347597831, 0.028435077273243237, 0.5631775795691779, 0.1143175479883497, 0.425475121667937, 0.24724505202052738, 0.43598265601857, 0.351211957552378, 0.25746969961661414, 0.18944452875852702, 0.39764447093992883, 0.04161737395004472, 0.8516701132783048, 0.6938774312375516, 0.6089173537422152, 0.808361517468555, 0.38454019023635766, 0.5260516650520692, 0.9719711798580543, 0.8236140506243346, 0.9385452101816574, 0.558469161859476, 0.1802435572715806, 0.06487686717439634, 0.7586586646213371, 0.07648331186789725, 0.30623140768256985, 0.7743706847195215, 0.6745304526728073, 0.056413324054628844, 0.8085239613765203, 0.6449121323570175, 0.18904099605115032, 0.6585962597771583, 0.4381427244017305, 0.9013252319461907, 0.33701597473316336, 0.6576497656151253, 0.05923736497412235, 0.8509906390444122, 0.8331010306281266, 0.31143473011923595, 0.6110319800609496, 0.37509305873773235, 0.6303656329117705, 0.4211159782216205, 0.45315338280474826, 0.8624134814747171, 0.13188487261673554, 0.8659776543042443, 0.5853587901074665, 0.6122412146125564, 0.285201052849103, 0.03924449195494972, 0.541476296532433, 0.18668505215432574, 0.936778464339439, 0.3196098749089109, 0.6355578030806162, 0.8924218057681885, 0.8548100339382771, 0.35504948412799264, 0.29096493818918334, 0.9273259043759189, 0.4766561272427755, 0.5267956747749738, 0.8150587989262781, 0.3998649874165353, 0.432300754216012, 0.986829229387489, 0.7836522344415436, 0.2629460314029407, 0.043205122909130034, 0.13718288746874374, 0.6624412517103742, 0.3016542162476278, 0.43132858781238437, 0.3790223908266611, 0.930909367617396, 0.06871211804459298, 0.46140972225524435, 0.3910554812767596, 0.19144869691875932, 0.5646202867110972, 0.9901584181102991, 0.8088634264195707, 0.5164978968902942, 0.3129454093932579, 0.14726124812117414, 0.6218830637234624, 0.0974827273574288, 0.9680287657330482, 0.21622657879567053, 0.6792440116271955, 0.37083361889282984, 0.25490059162079515, 0.5784004294142434, 0.8153789788250346, 0.5985544705132828, 0.7035158647898379, 0.5594643304567821, 0.8628245311353825, 0.03378699547321373, 0.9977224132288864, 0.5333988031378433, 0.10461736102457952, 0.011830369618464287, 0.35294091254267135, 0.024088067591765072, 0.893423210254094, 0.3863693175311037, 0.48371466492846804, 0.82758188696785, 0.5435089778803429, 0.37946117194986384, 0.577402912627122, 0.2708305548597062, 0.1992331613791295, 0.9414656919285831, 0.9998169723817518, 0.32243260363345116, 0.5886323023414053, 0.206730027405719, 0.4452968826178604, 0.015992577298646893, 0.20441715192025045, 0.5862629309359413, 0.9590943962817787]"
333d09ab-19eb-48fa-a39e-675a8e48c364,Video,Top 5 Snacks for Kids' Lunchboxes (Vol 9),Wellness,8.9,"[0.1615221726285373, 0.9833297468409234, 0.847680571805253, 0.07919899333608238, 0.3134233479408979, 0.1439829231773856, 0.29324492844969763, 0.8677879770686685, 0.06615687761681321, 0.07113139257909584, 0.9402137608386733, 0.33681667358198697, 0.6517006073763368, 0.362343028544438, 0.19649934365274457, 0.08641523355212577, 0.829253164742734, 0.3849348560062832, 0.4128277103365754, 0.2379790865001623, 0.2370798906864281, 0.09516777150649747, 0.5012664085598463, 0.6019514649234674, 0.8318512540264175, 0.9873067234092867, 0.41883079572403203, 0.8248279782920438, 0.04655968687987888, 0.32786106731981735, 0.7459562206995061, 0.5054392549039115, 0.18548782478222436, 0.4760382371565369, 0.7069153430705282, 0.9044003286567657, 0.5171961077864123, 0.6139415017771381, 0.916919488916927, 0.3572089308372378, 0.10477367582943786, 0.5487782287061905, 0.009246591458133668, 0.5162295613217032, 0.7794342119851896, 0.5113254622196007, 0.3164024313334064, 0.7604437177044067, 0.579475314917864, 0.3114798458447965, 0.6882394159094581, 0.6595324401648426, 0.27302913846834675, 0.07562564178082187, 0.33553733833463173, 0.39725778702421066, 0.8360987269188467, 0.1869056697588538, 0.7256034600718182, 0.444018507866614, 0.5768893769545183, 0.20427462132321672, 0.09512622760430134, 0.041777360782087936, 0.8467227343702687, 0.004909756210163763, 0.6343528367905771, 0.45153862536792955, 0.7987747688266745, 0.478624146738883, 0.8874104386982917, 0.2168894208832466, 0.8714631409477628, 0.5115101707373639, 0.7172014879877942, 0.14534719299217724, 0.4116879435645171, 0.2966569131051402, 0.07335688857889289, 0.7528851481210155, 0.6959301100879576, 0.5129811646015111, 0.0979070218159005, 0.1017020701130591, 0.9389902479833209, 0.9358858012504893, 0.15783026135516287, 0.8968301684013357, 0.26048904621894553, 0.025014334828455054, 0.38861898320874366, 0.9237604098097492, 0.9636043823078211, 0.9355826570105699, 0.9607457407222533, 0.5067332284413277, 0.8731640215388378, 0.5865744171077252, 0.4949626372128727, 0.7808159606719453, 0.7988968606089465, 0.9644154171976427, 0.33717178070249987, 0.656532263461771, 0.8775297756932428, 0.3192108279155106, 0.8182808743693069, 0.7618926522148238, 0.5300014859210215, 0.09206435581232231, 0.2806534290960937, 0.8208903436525051, 0.11455679784066186, 0.6727741165013295, 0.7220785559990159, 0.7795359122774114, 0.31482421308514685, 0.5302045254795746, 0.04974984962344753, 0.3305271985725746, 0.46479854508560103, 0.5753664867489323, 0.7023686700436409, 0.004089887997765662, 0.9996117147402177, 0.7481762851896171, 0.2711495725119255, 0.8720940383820339]"
b2a7496f-b3b9-4263-895c-640167766eaf,Article,Creative Uses for Greek Yogurt (Vol 9),Nutrition Tips,11.2,"[0.8093364904447274, 0.8128474940443942, 0.3555858286521848, 0.0485331427092166, 0.27017170167705573, 0.7960169047909745, 0.05659292077810196, 0.9927560926838741, 0.9239254268201601, 0.3910558021491758, 0.8308349661323677, 0.46029116404680825, 0.6697734101892503, 0.9156745105214908, 0.3329960401422767, 0.28522414089088133, 0.4965445603558808, 0.4820385211165106, 0.42449521886853836, 0.42005611042033975, 0.5629611348087985, 0.4275857300365392, 0.29015216093698093, 0.9632069008895354, 0.4201799558360524, 0.44053123366174063, 0.9202714655054498, 0.7532629016208299, 0.45100956384194746, 0.34349838060606164, 0.09612208348783391, 0.3898385619275343, 0.13815974434581746, 0.17825225037607606, 0.6023593988459708, 0.8175908005707334, 0.6362927603190989, 0.861566007000578, 0.8617871168288386, 0.79735785265836, 0.927954458932914, 0.941274847479595, 0.7760694340830286, 0.11619819156456179, 0.986605218815698, 0.26028077369954783, 0.017666990542260952, 0.1314469656769064, 0.35243229910575313, 0.49722455959725276, 0.5066561780292007, 0.392452126967511, 0.18771900985758871, 0.7636085251136101, 0.8255806383477374, 0.49472118596077264, 0.3108969932483686, 0.9654692340386302, 0.6173425072427953, 0.465726922947559, 0.7650833115757613, 0.4383866735699179, 0.513528186727831, 0.9253457587266489, 0.714408294406832, 0.13770353998213358, 0.5689542601857949, 0.09726820124841817, 0.2749416164773639, 0.20977580081122427, 0.8364338697958515, 0.07703878724291613, 0.7648538541942578, 0.1352170261037574, 0.879722861811956, 0.056427782522548875, 0.798291277749824, 0.7057896215282755, 0.4361535558353844, 0.5168353001289037, 0.011332566945521094, 0.32099793458157877, 0.6139188346750211, 0.6325057155652237, 0.35338369325673136, 0.5493736725996682, 0.3101657206946704, 0.03561777572760294, 0.30973277212521944, 0.15601958433404262, 0.7902854663120992, 0.5048661674541227, 0.8286055361709055, 0.9405022687449569, 0.6264961300732692, 0.01755957043538714, 0.11375586798710868, 0.38533453634468806, 0.6096534987092566, 0.196112214300185, 0.19163762735714573, 0.366039532909312, 0.6216026435065282, 0.4416803066306201, 0.22695691115364025, 0.616610941860728, 0.8087758124603036, 0.6404211728886944, 0.1252230750290626, 0.8154859111093047, 0.5073678276686973, 0.7518476848776636, 0.7501782760286289, 0.10057802887606171, 0.03287524947659326, 0.1924844600276273, 0.4153626898579379, 0.20189245529338484, 0.8285806542819921, 0.9987198211638333, 0.9086391017533008, 0.810508048958539, 0.7230562287460683, 0.12151093153184123, 0.6558125800035062, 0.8871973919083599, 0.3458508255152489, 0.21164844422032258]"
9ee414b1-02a1-43ea-a0cc-94995ea6e1e1,Video,DIY Cleaning Hacks Using Household Items (Vol 10),Nutrition Tips,3.9,"[0.9025860306197923, 0.3710070208199724, 0.9753370171323825, 0.2925081258658251, 0.6821726003235206, 0.5017333631507268, 0.8890804934443842, 0.006565093999045923, 0.1664873719640343, 0.14825753691515553, 0.48606797780407585, 0.6595081515030105, 0.5171676586089579, 0.12279916262095325, 0.11282538674239873, 0.6957851202168963, 0.7264589992184729, 0.6715912863886669, 0.07514215443177019, 0.10873069778390454, 0.24245021684215806, 0.05605680453427331, 0.4425647170380277, 0.526983442372403, 0.1478771214397081, 0.09193674691878606, 0.36676916872284626, 0.1382213689976347, 0.21327262511307754, 0.6688425442468298, 0.8016184538930925, 0.41557543484019643, 0.10893939750053827, 0.4722890043093114, 0.1752607530993715, 0.7232015174619465, 0.16453902700033107, 0.8222192641039673, 0.4726997979777595, 0.8452450985427493, 0.45696900511390726, 0.400704261186722, 0.6479394719395611, 0.8086002016536427, 0.7409967997021054, 0.6946092872197875, 0.21336390549998285, 0.9729513328304492, 0.9423623552596937, 0.7784199128700091, 0.5388178063856566, 0.7972478094607047, 0.862325026789659, 0.4307921891093971, 0.735213583605374, 0.7033370870355128, 0.982690215759085, 0.8780026390278642, 0.8043612052201706, 0.11162600672887979, 0.4811286847294999, 0.07405328812475254, 0.25220271615217826, 0.3061814129467352, 0.9177388728716688, 0.966070216294281, 0.745425647837762, 0.8924574201384996, 0.23651183580594848, 0.020274890904512954, 0.4195710886152897, 0.12304862611260836, 0.28469110438377987, 0.6740922991103392, 0.07488173362025596, 0.4435043973868421, 0.21620136959170433, 0.672976772119102, 0.5254290976334877, 0.03136693952436742, 0.16891840545667225, 0.6823773371919181, 0.5227778430494135, 0.624445324300863, 0.7349158077573799, 0.4604926944998673, 0.6686334155411102, 0.18718538029220244, 0.8103479763686368, 0.9036890686498166, 0.013970854028521384, 0.697361357857788, 0.494592963213742, 0.6348689315733271, 0.9527640339141419, 0.9452401822936893, 0.1561905107048115, 0.35794349736113606, 0.5378994283032545, 0.04074282073956581, 0.1957842809760303, 0.009000949997020391, 0.9551331015662727, 0.5553040150738136, 0.8774382315911702, 0.8339635828655554, 0.36760042617454136, 0.5738343380381398, 0.004740408957241371, 0.8722798459195203, 0.5049599938504696, 0.7489866662102228, 0.30822835724089415, 0.4612158129037499, 0.1755809287278135, 0.9838283812097243, 0.600069110944137, 0.7541952808695855, 0.8353521676465089, 0.05224149108898102, 0.9657846890617164, 0.7333574605783161, 0.9188844610549745, 0.31894440659254375, 0.7866000299352238, 0.025026412707148893, 0.29078490199852314, 0.22935202979919733]"
5e7e328a-c31d-410a-b322-e3e9c3383b0d,Article,10 Best Chicken Breast Recipes (Vol 10),Product Comparison,9.9,"[0.8856190185553839, 0.27769406313517586, 0.31281724139993505, 0.48021145858791847, 0.7660047527985188, 0.455186100473169, 0.41699489166564596, 0.26942611165140273, 0.9380306036066843, 0.6681561550648886, 0.23596261293406628, 0.04119704106603872, 0.02006785019160362, 0.38889501715477204, 0.610310222746981, 0.5313075993972065, 0.5891591042308497, 0.23871029900317953, 0.9803261160579692, 0.905901890354171, 0.0664451087939163, 0.5784677581566344, 0.28492862994694657, 0.8024258541658867, 0.8386876075944809, 0.3177751006493388, 0.920314849444997, 0.4392244706220825, 0.9804158922100312, 0.060176550329912426, 0.49497876254787243, 0.7968959085076487, 0.9733386114583601, 0.1271065333945698, 0.39160071046682876, 0.5256984184389145, 0.21998537371990157, 0.1495379501764057, 0.6765416508067571, 0.3749392588354544, 0.08021067060091835, 0.19887298222992456, 0.8248518215316959, 0.2217393048703381, 0.5070522510227709, 0.24329412556050378, 0.16040009880267503, 0.4261129410849066, 0.14683656635000164, 0.40023398857708825, 0.3109247262167355, 0.03380907273148026, 0.2928418301015554, 0.43591938798050434, 0.6880156938971309, 0.9134087421886492, 0.33131528267516364, 0.030383372154025534, 0.34568761879758103, 0.1513681858880015, 0.7287127051249908, 0.6651448177272891, 0.23554529663709045, 0.6796527201317489, 0.9327437077684556, 0.8030934394746637, 0.3595312963997298, 0.07094019430182608, 0.16577394955417502, 0.6879185255694216, 0.8245621405982003, 0.9638945734886873, 0.2123929855911435, 0.24295568545988033, 0.41884955967397475, 0.9710375374530428, 0.9107269780943241, 0.6984581471526913, 0.7185601351028172, 0.32175475895208794, 0.8293408783498254, 0.5421081146408079, 0.7316242227268417, 0.3273831217340223, 0.1840371157882812, 0.2009448818523225, 0.5150093934488265, 0.26003833239704355, 0.23178802352662287, 0.9316300464714854, 0.16829964413335852, 0.4682337058516075, 0.9191430836206418, 0.5229221710275876, 0.2129194508396014, 0.8594615394386089, 0.21811921138723567, 0.6113993636231473, 0.5552513430084285, 0.4494791223974174, 0.13516022587073218, 0.7873185436700492, 0.36568982906431113, 0.5785194068556991, 0.09387992421729563, 0.9198401102182395, 0.5956587676869173, 0.9100872242182757, 0.21738008048455093, 0.47281881459383623, 0.5781214515840544, 0.8152855762250112, 0.5239355474670903, 0.31294730645485125, 0.668735328525689, 0.001911591905425225, 0.5093123688738603, 0.46059596609199827, 0.08894309714568616, 0.10625100409203381, 0.49172697111330765, 0.36164478698964064, 0.27744945272486676, 0.823511363507478, 0.8002517354107707, 0.8177653081793406, 0.6140728115118874, 0.5384826140252047]"
031d49df-55df-4c88-b17b-1df200c7d2fe,Article,DIY Cleaning Hacks Using Household Items (Vol 9),Wellness,8.9,"[0.8471772474380722, 0.25914508185679686, 0.573471993508035, 0.33479943090950015, 0.8792198648376752, 0.7699758706336062, 0.003925642620576375, 0.12317005596389785, 0.11452350175036141, 0.18459830316932846, 0.638364483474932, 0.7827047245871224, 0.7879079995343891, 0.12288522972456406, 0.9518279400127976, 0.62474053317917, 0.12427367825211022, 0.4194325949001122, 0.05440364674554121, 0.15969362309356927, 0.9871732708448722, 0.34004196381765806, 0.9605271790845393, 0.09164523887225151, 0.20805401292749282, 0.5178071823709889, 0.9480651049559187, 0.549925841531465, 0.5393408689729635, 0.4411240350534291, 0.8397900825762495, 0.6189906314497904, 0.6835521566283569, 0.05919106803346419, 0.6186913012298189, 0.017803752634589665, 0.6486511388997127, 0.31098029766629554, 0.5901323704307239, 0.5448760865471997, 0.6865265749033647, 0.03334993264276065, 0.9397701001148832, 0.8876407625170697, 0.6192482311075495, 0.15688833973943828, 0.49295921810701937, 0.1294347155122848, 0.03946651238040011, 0.279499535678733, 0.9619157523107267, 0.16882507822482407, 0.5035391455797102, 0.24246543914467655, 0.17069577703906824, 0.8987762609777549, 0.9996125671691183, 0.7101984762961572, 0.14828471726439474, 0.5626770907270076, 0.2629237354156435, 0.9427622601437826, 0.19801207789821362, 0.6657091085150323, 0.4499293321975947, 0.35159421105874633, 0.267577446587844, 0.6529112660569951, 0.38767087862007144, 0.7545100669680511, 0.8729425674686666, 0.34710195479136097, 0.24551636275998545, 0.6705092073359907, 0.022415529895548514, 0.7484127786370343, 0.6979094980523836, 0.24422501124795548, 0.6881120481377397, 0.5628282020757892, 0.8613944554944014, 0.10244690282764646, 0.44744850719551266, 0.8675345966399488, 0.210873476549022, 0.6620684766452917, 0.8560362868677179, 0.32135421504441253, 0.826492299708242, 0.3316380694256048, 0.22388372629310338, 0.017473618186725326, 0.9941422151750516, 0.4556380433961752, 0.14372784370162928, 0.6614361997393524, 0.44974055814141656, 0.2568898332093702, 0.36348269705195946, 0.8590500398574409, 0.6363281465330265, 0.4462718085397993, 0.6544118143001405, 0.3203173921057034, 0.540984640184776, 0.24081017825139572, 0.44256813169069154, 0.9003267039592829, 0.33787717136808815, 0.5123680729458864, 0.23939570781529818, 0.421112596133857, 0.30194533160194326, 0.7713800850312917, 0.8123814673789376, 0.26936375685441916, 0.10578843218777334, 0.5606860589431464, 0.2174322305458244, 0.1272049607116862, 0.29651681898573035, 0.8523433071449996, 0.3561382804050155, 0.1933438540220881, 0.9595050442580457, 0.6369725503319349, 0.5968016086297474, 0.25837569415701833]"
572b9af0-1db8-4408-9aaf-68b90c0e7313,Blog,Eco-Friendly Home Care Tips (Vol 5),Wellness,12.9,"[0.9873886199276976, 0.017645805691265948, 0.41746807238868333, 0.5178220228330941, 0.28813371825877043, 0.4862516803007685, 0.171206970762401, 0.17068869298342693, 0.414123423818449, 0.443133485537228, 0.30002069434903067, 0.5321381748925378, 0.6025379650115079, 0.4566460796557299, 0.40051839518860766, 0.09828166735270571, 0.7358653446217673, 0.2246533989347469, 0.15652937912703635, 0.961549394576099, 0.3880623073002636, 0.03387253816290525, 0.7476005343510964, 0.8547737847527217, 0.017188559570114226, 0.9402045436684762, 0.6943316699431358, 0.3062985859768843, 0.7185366305281722, 0.5068006513480222, 0.3975112143037671, 0.2718282916529634, 0.2902805251623185, 0.4601215107983785, 0.11981894658939729, 0.1885921598221707, 0.6068915579933083, 0.8773638273852188, 0.9295200644294349, 0.13420392641430234, 0.05688693897195096, 0.01115881956168685, 0.46254174973598083, 0.9098232218880332, 0.5987104660877316, 0.036059968146833876, 0.19009416358480213, 0.9383849499238684, 0.8662640167900797, 0.4014685002742542, 0.45170433617538, 0.5566427583735081, 0.4928312894544643, 0.32570240068825795, 0.3364808846328331, 0.7449662638451449, 0.6836101147271321, 0.14707095164597006, 0.37046532384503084, 0.593802704228763, 0.2874845890836166, 0.8631218106071412, 0.7768905753148377, 0.11979383413772948, 0.40017865892476434, 0.01811452113653922, 0.4802776994936706, 0.3111146246835118, 0.6894770063432079, 0.07643975200114628, 0.7760678586759538, 0.026424961899722432, 0.9751950683701248, 0.7532771400340132, 0.4665773894331172, 0.8796094574164364, 0.30899702027067033, 0.7685423649260662, 0.5449007409637247, 0.37654053318229785, 0.3940438428510835, 0.5775001158393398, 0.5392335834329584, 0.9575473703607361, 0.93204754225006, 0.22211886737546738, 0.30814051086027905, 0.6927993655646126, 0.1754053874757302, 0.5416156029943529, 0.00031589885227245595, 0.7464551478091522, 0.5715182121652091, 0.07298684675286327, 0.5346765513904251, 0.8957450385208714, 0.5126914051436531, 0.8437986993722543, 0.7595740836307608, 0.6731025524825851, 0.2532439617391655, 0.5978616469664533, 0.8270643718648268, 0.6464022542563971, 0.44593605941529857, 0.18362526780847666, 0.8952951442141063, 0.24103749483393944, 0.9673568654687653, 0.5643872894110836, 0.7832213166407955, 0.9472387069297462, 0.6400734608807052, 0.7812683296174997, 0.7645712224135195, 0.29116109929107237, 0.026714947907561237, 0.6171200273629, 0.5278612063226383, 0.8521195327386295, 0.9484658911940702, 0.07614781884138977, 0.3100101027870026, 0.7865575865222512, 0.03734366964746805, 0.3563566310176073, 0.7824779291712655, 0.39062149900576837]"
50f8a978-0dab-4475-b3cd-143656ae0a67,Article,How to Pick the Freshest Seafood (Vol 4),Home Organization,9.4,"[0.20602531112677624, 0.7643763970221702, 0.3231833306653372, 0.5810285554135484, 0.8577569382472575, 0.5911727931680401, 0.041813764467145464, 0.12743761260325281, 0.17106229068457224, 0.8471196680219858, 0.7934900107658902, 0.49370129973767474, 0.7783354781050026, 0.9141411002054671, 0.6125834161305187, 0.3795446144707464, 0.6354060046757485, 0.3180685994792313, 0.283424291392097, 0.7163252221495595, 0.248989976987966, 0.6359554301842262, 0.9584543906831102, 0.7467580984575041, 0.5463910249563559, 0.7662730856547507, 0.8204477967000865, 0.31496253726653045, 0.8462960608041772, 0.020031630283233293, 0.5302670284769566, 0.9359132252497336, 0.15272950427001686, 0.011936484848783069, 0.04778083772756836, 0.2349559205448175, 0.14140718154216092, 0.5307100972854579, 0.37745755794739455, 0.6781032394149465, 0.7218556181306302, 0.8749259469441908, 0.7638632258100894, 0.11445074063665428, 0.9705702552062646, 0.10800527844098295, 0.8711182753876562, 0.04647442156236126, 0.39807512771541587, 0.4758502468357664, 0.9779767413856408, 0.23319337419843844, 0.49486774938402833, 0.4746825395210771, 0.8931913002007996, 0.5835938347745265, 0.0010672572737879804, 0.03042364099894168, 0.6501453369544167, 0.2733782285873193, 0.5659317326110052, 0.1272368208861704, 0.5244877578368736, 0.6413630998890288, 0.9060107875428159, 0.27587911853155533, 0.6813149445230813, 0.48283014919687284, 0.8151845436669022, 0.16353424220553592, 0.6427502871342684, 0.19851208008040944, 0.5001142853057333, 0.5372549595766619, 0.8172079036252949, 0.2904114549304079, 0.42859766917442443, 0.47782084812301007, 0.5074580842557801, 0.2813185237313467, 0.6871716510642686, 0.42520308917937666, 0.27343111093977446, 0.2906634467200553, 0.9716584714303238, 0.9956197119882991, 0.12241945639253471, 0.8454306988510758, 0.1894348596442066, 0.718476036081998, 0.7587305555932995, 0.9185707980522093, 0.7587267457571353, 0.5780380897479379, 0.4614407432830647, 0.5213797631658303, 0.5634571929989172, 0.21168962508104983, 0.013887322861650842, 0.31555629887074876, 0.5841174253088182, 0.8255722762582368, 0.7687310754049786, 0.4290276892067353, 0.5057492216765086, 0.018647502610549482, 0.6395560303798219, 0.2374900519248, 0.3886027485341258, 0.14858026912314304, 0.6479366139911662, 0.2055640662626701, 0.14666916728173152, 0.9927239810889621, 0.6971252570543103, 0.3845884798998376, 0.8366783380838, 0.6960207262565079, 0.4145190758263778, 0.343907062531599, 0.8977152325682312, 0.21095343489059648, 0.06873117550125851, 0.9780613836332553, 0.5650699743541612, 0.5687328158663661, 0.8842996315858547, 0.7631384717183948]"
cf474156-64be-4874-a070-a040fc6a6e27,Article,DIY Cleaning Hacks Using Household Items (Vol 6),Home Organization,3.1,"[0.40829446172215034, 0.971711747479096, 0.4368612395284446, 0.43193383381315753, 0.49472617108055417, 0.3215239064227663, 0.3749360057846364, 0.6111298184844786, 0.1033673406559531, 0.04840700532787334, 0.07246064141418707, 0.2987219190006598, 0.3185558238927897, 0.9534008443945725, 0.2209047791450972, 0.05715469661225392, 0.5504789155516456, 0.05040782895344542, 0.22569885889057084, 0.6489939750985033, 0.28314290346299487, 0.9043702767651027, 0.5886933583479071, 0.48852450760721755, 0.5535189727689482, 0.7693599260354228, 0.3941878076749611, 0.1649287048023239, 0.6191718376604218, 0.037663900040690756, 0.5836421778239043, 0.4250476578423851, 0.6494228050403092, 0.06897668940458668, 0.38257218321352915, 0.8196246628638453, 0.08195510706633047, 0.6178486714283938, 0.999861846388961, 0.8048516356231005, 0.4797673525969216, 0.8373179804793726, 0.03650966859127425, 0.022099264340283087, 0.4671065920141999, 0.0705904729556871, 0.3868974135861072, 0.2032112088709609, 0.4274604408051267, 0.06776699243157502, 0.577706752307781, 0.13808817107727756, 0.631220179705535, 0.18968251346929732, 0.3881149860890186, 0.7147651154624495, 0.5748072901756, 0.9059872582128893, 0.9565493191063433, 0.3955354609131416, 0.2807388727435681, 0.31713803238983496, 0.19228426311603686, 0.8185977669689852, 0.6850230716712554, 0.9127271701958882, 0.8785555373125732, 0.026151619090514777, 0.02646739310205637, 0.3397958999758738, 0.03786129262081395, 0.7632908486630653, 0.5902518444743549, 0.48370555108998836, 0.34474205538313174, 0.6326087854015161, 0.2675733029926296, 0.19423925903914985, 0.9734223912584687, 0.5250250586292817, 0.8247785204705311, 0.8326695784329715, 0.9714319301888228, 0.20941352832217075, 0.8902740224616802, 0.0014744924757694733, 0.39903001437071883, 0.17790816857655278, 0.4260625983103338, 0.9099895243609457, 0.9112026957396321, 0.16117142443412436, 0.8497848103359916, 0.7010335928918032, 0.35012511837330795, 0.45269795651665956, 0.120710914924131, 0.46191096044966506, 0.29062865940367644, 0.756372172746826, 0.04811739417065053, 0.7469368213167613, 0.9614118805377848, 0.3410935493545576, 0.12908530931783424, 0.5155766317183235, 0.5915290137004172, 0.5362682271581365, 0.32433623352724783, 0.7148708660571588, 0.351850344952228, 0.6182062796952613, 0.9020755356056788, 0.5073963845443713, 0.04525787981075602, 0.27847409317837135, 0.49512261155923554, 0.7471070393762536, 0.06448195580243599, 0.5812146506709631, 0.23377961892674337, 0.022470649289429656, 0.26840547872047227, 0.7182121955285439, 0.3358636046528499, 0.16883537936103754, 0.27340983372421557, 0.05806811593529693]"
1f5d7095-cf97-4750-92f0-64a294edd5fb,Article,Creative Uses for Greek Yogurt (Vol 1),Wellness,12.0,"[0.8388381611159412, 0.5929502902252226, 0.2921235288320696, 0.6322401488171326, 0.901240022774759, 0.7281314996966901, 0.5371040149073693, 0.6018478319933667, 0.44878432264762347, 0.47271335702718764, 0.984526096125234, 0.5717817848840597, 0.1851797848502541, 0.5294021388083424, 0.6401456592567929, 0.8505473623695141, 0.3466036902636783, 0.6111153994729838, 0.35361107422977833, 0.6608412095916881, 0.30572184300350846, 0.3935270024083216, 0.3604019778902765, 0.37964579014221933, 0.46669181563545215, 0.10933542738175206, 0.9688243055844259, 0.7601876118481837, 0.5840569355014579, 0.5287900294842848, 0.18718368218976844, 0.3264549453300045, 0.14394681525437247, 0.48251500466648367, 0.6573076185159372, 0.38896855300806676, 0.10577216604756134, 0.9765895344843556, 0.8070955229805048, 0.18486337683858844, 0.6612208346096793, 0.4315703551910406, 0.9357771267782549, 0.826213746220344, 0.3158460522618354, 0.8377939045333165, 0.9026554372364729, 0.0314527787385388, 0.7112872590338646, 0.026771662256482753, 0.8529368809455269, 0.2317812503405372, 0.06949517944817252, 0.38829242256762275, 0.6236103478687979, 0.3135908523611486, 0.3778662916924598, 0.5950342458043495, 0.44480832758229394, 0.37784089785978603, 0.6912794227310779, 0.31262595993994147, 0.7049856286590687, 0.042165633340669806, 0.8345693417949126, 0.22125677719860903, 0.873647982550444, 0.9978217805425835, 0.3955482664303621, 0.6948321135536589, 0.38030070635923074, 0.48407807989426943, 0.8528245532602237, 0.9866590506540303, 0.3258416184578907, 0.07563670572378434, 0.1986277720189169, 0.9326513107664678, 0.5644401675621741, 0.47316201843283934, 0.6597864172561483, 0.10389349447635277, 0.6101764817578357, 0.8103329590649382, 0.1301877098237657, 0.2670042086833053, 0.8743644974144087, 0.9830209470719357, 0.7016520747558195, 0.6970290227077317, 0.5180650238908682, 0.0989634135237406, 0.679151301059214, 0.7007852818726936, 0.8253028129047351, 0.9348042702018308, 0.48704530066088914, 0.8586001633919369, 0.33951871805643885, 0.8642506186369483, 0.6577939577959576, 0.7719606397904051, 0.8379247690691194, 0.9492763218469847, 0.09905752376088117, 0.9628455845066242, 0.37938626993320557, 0.35014582701461505, 0.32141926940305343, 0.15029777508948416, 0.713136207532515, 0.5330379071341924, 0.8383344206981288, 0.9475125336998762, 0.9994430066467277, 0.4416473897034363, 0.16965474840565187, 0.29172771403834574, 0.2576180163627946, 0.7051246155214572, 0.22057443597670034, 0.8922437329959779, 0.2121576586657007, 0.09880476534788962, 0.2029915046836227, 0.7517376056790591, 0.932681799327306, 0.7610596789920157]"
